user_id,signup_date,country,device_type,traffic_source
7362,2023-07-05,Australia,tablet,google_ads
7363,2024-02-02,Australia,desktop,referral
7364,2023-08-15,Canada,tablet,google_ads
7365,2023-09-12,Canada,tablet,organic_search
7366,2023-12-12,Brazil,mobile,email
7367,2023-01-21,Singapore,desktop,email
7368,2023-06-05,Canada,mobile,google_ads
7369,2023-11-15,US,mobile,facebook_ads
7370,2023-04-07,Singapore,tablet,direct
7371,2023-10-14,Singapore,tablet,facebook_ads
7372,2023-06-18,Germany,tablet,organic_search
7373,2023-03-27,Canada,desktop,organic_search
7374,2023-06-04,US,mobile,facebook_ads
7375,2023-05-06,Brazil,desktop,referral
7376,2023-06-04,Canada,desktop,facebook_ads
7377,2023-11-22,India,mobile,organic_search
7378,2023-12-24,UK,mobile,direct
7379,2023-10-17,Singapore,mobile,direct
7380,2023-09-25,Singapore,mobile,direct
7381,2023-02-23,India,tablet,direct
7382,2023-04-09,Germany,tablet,google_ads
7383,2024-02-09,US,tablet,referral
7384,2023-07-11,Brazil,mobile,google_ads
7385,2023-02-13,Canada,tablet,referral
7386,2024-03-22,Canada,tablet,organic_search
7387,2024-03-14,Singapore,mobile,organic_search
7388,2023-11-24,Brazil,mobile,referral
7389,2023-09-29,Singapore,tablet,facebook_ads
7390,2023-08-11,India,tablet,email
7391,2023-10-14,Canada,tablet,referral
7392,2023-08-31,India,mobile,direct
7393,2024-05-29,Brazil,mobile,email
7394,2023-07-07,Germany,mobile,referral
7395,2023-01-14,Canada,mobile,direct
7396,2023-07-26,UK,tablet,google_ads
7397,2023-03-22,US,mobile,email
7398,2024-04-27,US,tablet,organic_search
7399,2023-10-17,India,desktop,direct
7400,2024-01-19,Singapore,desktop,direct
7401,2023-07-10,US,mobile,organic_search
7402,2023-11-29,Singapore,mobile,email
7403,2024-01-29,Canada,tablet,organic_search
7404,2024-04-26,UK,mobile,google_ads
7405,2023-01-14,UK,mobile,referral
7406,2023-09-15,Brazil,tablet,organic_search
7407,2023-05-06,Australia,mobile,google_ads
7408,2024-06-10,Germany,desktop,referral
7409,2024-03-14,US,tablet,google_ads
7410,2023-10-12,Australia,mobile,facebook_ads
7411,2024-02-16,Singapore,mobile,organic_search
7412,2023-12-31,UK,tablet,organic_search
7413,2023-02-27,Canada,tablet,referral
7414,2024-03-22,UK,tablet,direct
7415,2023-02-07,Brazil,tablet,organic_search
7416,2023-12-12,Australia,tablet,direct
7417,2023-11-24,Germany,tablet,organic_search
7418,2023-05-25,Australia,desktop,facebook_ads
7419,2023-08-18,Brazil,desktop,google_ads
7420,2023-08-26,Singapore,tablet,email
7421,2023-03-13,Germany,tablet,direct
7422,2023-02-14,Canada,tablet,google_ads
7423,2023-04-20,Canada,tablet,email
7424,2023-03-14,Canada,tablet,facebook_ads
7425,2023-08-11,Singapore,tablet,organic_search
7426,2023-05-16,US,tablet,referral
7427,2024-01-12,Singapore,mobile,direct
7428,2024-04-07,Singapore,tablet,direct
7429,2023-10-08,Singapore,desktop,facebook_ads
7430,2024-03-15,US,desktop,email
7431,2023-07-17,Canada,tablet,google_ads
7432,2024-02-21,Australia,desktop,direct
7433,2024-01-17,Australia,desktop,google_ads
7434,2023-01-09,Germany,tablet,direct
7435,2023-02-25,Brazil,tablet,google_ads
7436,2023-03-15,Brazil,tablet,organic_search
7437,2023-09-16,UK,tablet,email
7438,2024-05-21,Germany,desktop,direct
7439,2024-03-10,Germany,desktop,organic_search
7440,2024-02-23,Brazil,tablet,organic_search
7441,2024-03-24,Brazil,desktop,facebook_ads
7442,2023-04-21,Singapore,tablet,referral
7443,2023-01-30,Germany,desktop,facebook_ads
7444,2023-07-30,Brazil,mobile,facebook_ads
7445,2023-07-17,Singapore,mobile,email
7446,2023-01-15,US,desktop,email
7447,2024-03-19,Singapore,tablet,organic_search
7448,2023-12-12,UK,mobile,referral
7449,2024-04-20,India,desktop,google_ads
7450,2023-03-06,Brazil,desktop,organic_search
7451,2023-12-23,Germany,desktop,google_ads
7452,2024-05-10,Australia,tablet,direct
7453,2023-08-29,Canada,tablet,facebook_ads
7454,2023-04-16,Singapore,mobile,google_ads
7455,2024-02-18,UK,tablet,facebook_ads
7456,2024-04-25,US,desktop,organic_search
7457,2024-05-30,Singapore,desktop,direct
7458,2023-10-03,Brazil,mobile,google_ads
7459,2023-08-12,UK,mobile,google_ads
7460,2023-09-10,Canada,tablet,email
7461,2023-02-26,Canada,tablet,facebook_ads
7462,2024-06-20,Singapore,mobile,facebook_ads
7463,2023-01-10,US,tablet,direct
7464,2024-01-17,Singapore,desktop,facebook_ads
7465,2023-04-14,Australia,mobile,email
7466,2023-11-22,Singapore,desktop,direct
7467,2023-05-16,Singapore,desktop,organic_search
7468,2023-07-23,Brazil,desktop,direct
7469,2024-05-10,Singapore,desktop,organic_search
7470,2023-05-18,UK,desktop,google_ads
7471,2024-03-02,Canada,desktop,organic_search
7472,2023-03-21,Singapore,tablet,direct
7473,2023-07-04,UK,tablet,direct
7474,2023-12-08,Canada,tablet,email
7475,2024-06-14,India,tablet,referral
7476,2023-02-16,Brazil,mobile,email
7477,2024-01-08,US,desktop,email
7478,2023-11-25,Singapore,tablet,organic_search
7479,2024-06-06,India,desktop,referral
7480,2024-02-01,UK,desktop,google_ads
7481,2023-11-27,Germany,tablet,direct
7482,2023-05-15,Canada,tablet,google_ads
7483,2024-05-29,US,desktop,email
7484,2024-05-09,US,tablet,direct
7485,2023-01-16,Canada,tablet,organic_search
7486,2024-02-19,Singapore,tablet,direct
7487,2024-06-12,Australia,desktop,facebook_ads
7488,2023-05-23,US,mobile,facebook_ads
7489,2023-08-14,Singapore,mobile,direct
7490,2023-02-04,India,desktop,facebook_ads
7491,2024-03-03,Brazil,desktop,facebook_ads
7492,2023-04-26,Australia,mobile,direct
7493,2023-07-02,Brazil,tablet,organic_search
7494,2023-12-23,US,desktop,direct
7495,2023-05-17,Brazil,mobile,email
7496,2024-06-11,Canada,desktop,email
7497,2023-10-18,Canada,mobile,google_ads
7498,2023-07-27,UK,tablet,referral
7499,2023-02-28,US,tablet,facebook_ads
7500,2023-01-05,Brazil,tablet,referral
7501,2024-03-21,Canada,tablet,facebook_ads
7502,2023-10-12,India,desktop,google_ads
7503,2024-03-27,India,mobile,email
7504,2023-05-16,Brazil,mobile,direct
7505,2023-03-21,UK,desktop,facebook_ads
7506,2023-06-21,Germany,desktop,email
7507,2023-01-22,US,mobile,organic_search
7508,2023-11-23,India,mobile,facebook_ads
7509,2023-07-05,UK,mobile,organic_search
7510,2024-02-24,Singapore,desktop,email
7511,2023-07-16,Singapore,desktop,direct
7512,2023-12-24,Germany,tablet,organic_search
7513,2024-03-16,Australia,mobile,facebook_ads
7514,2023-03-02,Germany,tablet,email
7515,2023-07-15,Germany,desktop,google_ads
7516,2023-02-13,Brazil,tablet,organic_search
7517,2023-04-08,Brazil,mobile,google_ads
7518,2023-06-04,Singapore,desktop,organic_search
7519,2024-02-18,Canada,tablet,google_ads
7520,2023-08-25,Germany,mobile,google_ads
7521,2023-07-09,Australia,desktop,direct
7522,2024-02-10,UK,desktop,facebook_ads
7523,2024-06-12,Australia,desktop,direct
7524,2024-02-02,UK,desktop,direct
7525,2023-05-04,Germany,mobile,referral
7526,2024-02-09,Brazil,tablet,organic_search
7527,2023-08-27,US,mobile,direct
7528,2024-04-23,Singapore,desktop,email
7529,2023-06-26,Germany,mobile,direct
7530,2023-05-22,Brazil,mobile,direct
7531,2023-03-14,UK,mobile,organic_search
7532,2024-04-07,Brazil,desktop,referral
7533,2024-05-25,Brazil,desktop,google_ads
7534,2023-03-29,US,tablet,facebook_ads
7535,2024-06-12,Brazil,desktop,organic_search
7536,2023-12-01,Singapore,tablet,facebook_ads
7537,2024-04-28,Germany,desktop,facebook_ads
7538,2023-01-20,US,tablet,email
7539,2024-06-12,India,tablet,direct
7540,2023-11-09,Germany,tablet,direct
7541,2023-10-11,Singapore,tablet,email
7542,2023-01-17,Brazil,tablet,organic_search
7543,2024-01-14,US,mobile,email
7544,2023-03-06,Canada,desktop,organic_search
7545,2023-05-19,UK,mobile,email
7546,2023-06-10,Canada,desktop,facebook_ads
7547,2023-04-24,Singapore,tablet,email
7548,2023-06-21,Canada,mobile,organic_search
7549,2023-12-19,Australia,tablet,organic_search
7550,2024-05-14,Canada,desktop,facebook_ads
7551,2024-01-17,US,mobile,direct
7552,2023-12-04,India,tablet,organic_search
7553,2024-03-05,India,desktop,google_ads
7554,2023-02-04,India,tablet,google_ads
7555,2023-09-19,Australia,mobile,referral
7556,2024-01-25,Brazil,mobile,google_ads
7557,2024-06-10,Australia,tablet,referral
7558,2024-06-07,Germany,desktop,referral
7559,2024-01-04,India,desktop,organic_search
7560,2024-02-05,India,desktop,facebook_ads
7561,2023-01-24,Brazil,mobile,google_ads
7562,2024-01-09,Brazil,tablet,organic_search
7563,2024-02-17,Germany,desktop,email
7564,2023-01-11,Singapore,mobile,referral
7565,2024-02-07,Australia,mobile,referral
7566,2024-05-25,US,tablet,facebook_ads
7567,2024-01-15,Germany,desktop,organic_search
7568,2023-05-05,US,tablet,google_ads
7569,2023-03-24,UK,tablet,direct
7570,2023-09-01,Canada,mobile,email
7571,2023-08-12,Australia,desktop,facebook_ads
7572,2024-01-19,India,desktop,google_ads
7573,2024-03-28,UK,desktop,google_ads
7574,2024-03-14,US,mobile,direct
7575,2023-08-01,Germany,mobile,direct
7576,2023-02-26,Brazil,tablet,google_ads
7577,2023-03-14,Brazil,tablet,email
7578,2023-06-11,UK,tablet,direct
7579,2023-12-15,Singapore,desktop,facebook_ads
7580,2024-04-18,Australia,mobile,referral
7581,2023-12-26,India,tablet,email
7582,2023-06-04,US,mobile,google_ads
7583,2023-02-22,Australia,desktop,google_ads
7584,2023-05-16,India,mobile,facebook_ads
7585,2023-04-19,Singapore,desktop,organic_search
7586,2023-12-02,Brazil,desktop,facebook_ads
7587,2023-02-05,Australia,desktop,google_ads
7588,2023-02-03,Brazil,desktop,direct
7589,2024-06-12,Australia,desktop,facebook_ads
7590,2023-10-05,US,tablet,facebook_ads
7591,2023-05-09,Australia,mobile,facebook_ads
7592,2024-04-05,US,tablet,referral
7593,2023-06-17,US,mobile,organic_search
7594,2024-06-18,India,desktop,google_ads
7595,2024-01-30,Brazil,tablet,email
7596,2023-10-07,UK,mobile,referral
7597,2023-06-06,Singapore,desktop,organic_search
7598,2023-05-14,UK,mobile,direct
7599,2023-06-05,Singapore,tablet,referral
7600,2024-03-10,UK,desktop,direct
7601,2024-02-28,Canada,desktop,direct
7602,2024-05-15,Singapore,tablet,facebook_ads
7603,2023-05-16,US,desktop,organic_search
7604,2024-02-15,Brazil,desktop,direct
7605,2023-06-02,Australia,desktop,facebook_ads
7606,2023-08-03,India,tablet,referral
7607,2023-10-27,Brazil,desktop,referral
7608,2024-01-30,Australia,mobile,referral
7609,2023-01-01,Germany,tablet,organic_search
7610,2023-02-06,Australia,tablet,facebook_ads
7611,2023-03-12,Germany,desktop,organic_search
7612,2023-09-01,Brazil,desktop,organic_search
7613,2023-07-03,UK,mobile,facebook_ads
7614,2023-04-19,Singapore,tablet,facebook_ads
7615,2023-03-06,Germany,mobile,email
7616,2023-12-15,Brazil,tablet,referral
7617,2024-04-30,Brazil,mobile,email
7618,2023-06-03,US,mobile,facebook_ads
7619,2023-08-06,India,tablet,facebook_ads
7620,2023-04-15,Australia,mobile,organic_search
7621,2024-04-04,US,desktop,facebook_ads
7622,2023-08-29,US,mobile,facebook_ads
7623,2023-12-31,US,desktop,facebook_ads
7624,2023-11-23,Singapore,desktop,google_ads
7625,2024-06-18,UK,tablet,referral
7626,2023-06-26,Australia,mobile,organic_search
7627,2023-05-08,US,desktop,direct
7628,2023-12-02,UK,mobile,organic_search
7629,2023-03-17,Germany,desktop,email
7630,2023-07-13,Brazil,tablet,google_ads
7631,2024-03-17,India,desktop,organic_search
7632,2023-07-08,Canada,desktop,email
7633,2023-06-15,Germany,tablet,organic_search
7634,2024-04-06,US,tablet,direct
7635,2023-06-06,India,tablet,organic_search
7636,2023-09-01,US,tablet,email
7637,2024-04-17,US,tablet,organic_search
7638,2024-03-10,India,mobile,email
7639,2024-04-06,US,tablet,direct
7640,2023-01-16,Canada,mobile,organic_search
7641,2023-06-14,UK,mobile,email
7642,2023-10-10,Canada,desktop,referral
7643,2024-02-28,UK,tablet,facebook_ads
7644,2024-01-09,UK,desktop,direct
7645,2023-08-23,India,mobile,email
7646,2024-03-10,Australia,mobile,referral
7647,2024-01-05,Singapore,desktop,referral
7648,2023-10-15,Singapore,mobile,organic_search
7649,2023-08-29,Brazil,tablet,direct
7650,2024-01-27,US,tablet,google_ads
7651,2023-07-16,Germany,desktop,organic_search
7652,2024-06-08,Brazil,mobile,email
7653,2024-02-12,Canada,mobile,organic_search
7654,2024-05-23,India,mobile,referral
7655,2023-11-30,Canada,mobile,email
7656,2023-09-10,Australia,tablet,google_ads
7657,2023-09-05,Canada,tablet,direct
7658,2023-02-25,Singapore,mobile,organic_search
7659,2024-06-08,Canada,mobile,facebook_ads
7660,2024-06-21,India,desktop,facebook_ads
7661,2023-12-24,Brazil,mobile,direct
7662,2023-09-05,Canada,mobile,email
7663,2023-09-28,Germany,mobile,organic_search
7664,2024-03-26,Brazil,tablet,facebook_ads
7665,2024-03-03,Singapore,tablet,direct
7666,2023-12-21,Germany,desktop,referral
7667,2023-07-30,UK,mobile,facebook_ads
7668,2024-02-14,Singapore,mobile,google_ads
7669,2023-09-18,India,desktop,facebook_ads
7670,2024-03-16,US,tablet,referral
7671,2024-06-12,Australia,tablet,organic_search
7672,2023-08-15,India,tablet,direct
7673,2023-09-22,India,desktop,direct
7674,2024-02-15,UK,desktop,referral
7675,2024-06-22,Germany,desktop,direct
7676,2023-12-01,Germany,desktop,google_ads
7677,2024-01-17,India,desktop,facebook_ads
7678,2023-05-18,US,mobile,referral
7679,2024-02-25,UK,tablet,email
7680,2023-06-12,US,desktop,google_ads
7681,2023-02-23,India,mobile,email
7682,2024-01-16,Canada,mobile,referral
7683,2023-08-25,Germany,desktop,facebook_ads
7684,2024-05-22,UK,mobile,google_ads
7685,2024-02-24,US,mobile,direct
7686,2023-11-16,Germany,mobile,google_ads
7687,2023-01-08,Germany,desktop,organic_search
7688,2023-10-10,Canada,desktop,direct
7689,2023-12-30,Germany,tablet,direct
7690,2023-07-19,Australia,tablet,referral
7691,2024-05-18,Brazil,desktop,referral
7692,2024-04-01,Germany,mobile,email
7693,2023-08-31,Australia,mobile,email
7694,2023-10-09,Germany,mobile,email
7695,2023-05-30,UK,tablet,direct
7696,2024-04-07,India,desktop,direct
7697,2023-11-02,Germany,tablet,facebook_ads
7698,2023-08-10,Brazil,tablet,facebook_ads
7699,2024-06-20,Brazil,mobile,email
7700,2024-01-04,UK,desktop,direct
7701,2023-09-29,Brazil,desktop,facebook_ads
7702,2023-06-11,Germany,desktop,direct
7703,2024-01-24,Australia,tablet,email
7704,2023-05-29,Germany,tablet,referral
7705,2024-05-14,Brazil,mobile,email
7706,2024-06-21,Brazil,tablet,organic_search
7707,2023-10-22,Singapore,desktop,email
7708,2023-09-17,Australia,mobile,google_ads
7709,2024-05-07,India,mobile,email
7710,2023-01-24,Brazil,tablet,direct
7711,2023-06-21,India,mobile,referral
7712,2023-01-19,UK,tablet,google_ads
7713,2023-04-24,UK,mobile,organic_search
7714,2023-04-13,Singapore,desktop,google_ads
7715,2023-01-26,Singapore,mobile,referral
7716,2024-02-13,UK,desktop,email
7717,2024-01-07,US,mobile,organic_search
7718,2023-11-23,India,mobile,email
7719,2024-01-11,US,mobile,email
7720,2023-05-28,US,desktop,facebook_ads
7721,2023-12-05,Brazil,mobile,google_ads
7722,2024-05-07,Brazil,mobile,google_ads
7723,2024-04-26,Singapore,tablet,referral
7724,2024-03-25,India,desktop,organic_search
7725,2023-05-25,UK,tablet,direct
7726,2023-06-05,Canada,desktop,google_ads
7727,2024-05-13,Singapore,desktop,direct
7728,2023-11-18,Canada,mobile,referral
7729,2023-05-01,India,mobile,referral
7730,2023-10-01,Australia,desktop,direct
7731,2023-09-15,Singapore,tablet,email
7732,2024-01-05,US,desktop,email
7733,2023-04-24,US,desktop,facebook_ads
7734,2024-02-02,Germany,desktop,google_ads
7735,2024-02-05,US,mobile,facebook_ads
7736,2023-12-09,Australia,tablet,direct
7737,2023-07-29,Canada,tablet,direct
7738,2023-01-02,Germany,tablet,facebook_ads
7739,2023-04-20,Singapore,desktop,organic_search
7740,2024-01-06,UK,desktop,referral
7741,2023-03-17,Australia,mobile,referral
7742,2023-02-22,Singapore,mobile,facebook_ads
7743,2023-07-06,Germany,desktop,organic_search
7744,2024-01-05,US,desktop,direct
7745,2024-05-04,US,desktop,direct
7746,2023-07-05,US,tablet,direct
7747,2023-11-27,Germany,tablet,direct
7748,2023-06-08,Singapore,desktop,email
7749,2023-01-08,Brazil,mobile,facebook_ads
7750,2024-03-06,India,mobile,email
7751,2023-03-20,Germany,mobile,google_ads
7752,2023-12-09,Germany,tablet,referral
7753,2024-05-08,Singapore,tablet,google_ads
7754,2024-02-23,Australia,tablet,facebook_ads
7755,2024-02-02,Singapore,tablet,direct
7756,2023-01-13,UK,desktop,referral
7757,2024-06-14,Germany,desktop,organic_search
7758,2023-01-24,UK,desktop,facebook_ads
7759,2023-02-07,Germany,desktop,direct
7760,2023-05-16,Singapore,desktop,referral
7761,2023-05-21,Singapore,desktop,google_ads
7762,2024-04-04,India,mobile,email
7763,2023-02-26,US,mobile,direct
7764,2023-11-17,Canada,mobile,referral
7765,2023-07-22,UK,tablet,referral
7766,2023-04-25,Canada,desktop,direct
7767,2023-10-26,US,desktop,direct
7768,2023-07-24,Canada,tablet,direct
7769,2023-02-01,India,tablet,google_ads
7770,2023-10-21,UK,mobile,facebook_ads
7771,2023-12-02,Brazil,mobile,google_ads
7772,2023-01-27,Germany,tablet,google_ads
7773,2023-09-28,India,desktop,google_ads
7774,2023-03-08,Brazil,tablet,organic_search
7775,2023-06-06,UK,mobile,google_ads
7776,2023-10-25,UK,tablet,referral
7777,2024-01-14,Australia,desktop,email
7778,2024-05-26,Singapore,desktop,organic_search
7779,2023-06-15,Canada,mobile,email
7780,2023-04-25,Brazil,mobile,facebook_ads
7781,2024-02-10,Canada,mobile,referral
7782,2023-06-20,India,tablet,organic_search
7783,2023-05-05,US,tablet,direct
7784,2024-01-20,US,mobile,organic_search
7785,2023-11-13,Canada,desktop,email
7786,2023-01-27,Brazil,mobile,direct
7787,2023-05-23,India,mobile,google_ads
7788,2023-07-01,UK,desktop,email
7789,2023-02-06,Australia,desktop,direct
7790,2023-02-05,Canada,mobile,referral
7791,2023-06-11,Singapore,tablet,direct
7792,2023-02-19,Singapore,mobile,google_ads
7793,2023-09-05,India,mobile,facebook_ads
7794,2023-08-23,Australia,desktop,direct
7795,2024-04-07,India,mobile,google_ads
7796,2023-10-20,US,tablet,facebook_ads
7797,2023-04-24,India,desktop,direct
7798,2023-10-18,Australia,mobile,organic_search
7799,2023-11-08,Brazil,desktop,google_ads
7800,2023-05-28,India,mobile,email
7801,2024-01-02,Australia,tablet,referral
7802,2023-01-17,India,desktop,email
7803,2023-06-27,Canada,mobile,facebook_ads
7804,2023-01-11,India,tablet,organic_search
7805,2023-03-08,India,desktop,referral
7806,2023-10-15,UK,mobile,google_ads
7807,2023-11-04,Germany,tablet,referral
7808,2023-02-08,Canada,mobile,organic_search
7809,2023-04-26,Brazil,mobile,referral
7810,2024-01-31,Singapore,mobile,direct
7811,2024-03-24,India,mobile,google_ads
7812,2023-10-31,UK,mobile,email
7813,2024-02-13,Singapore,mobile,facebook_ads
7814,2023-12-07,US,mobile,facebook_ads
7815,2023-06-05,US,desktop,direct
7816,2024-04-06,Canada,mobile,referral
7817,2023-12-09,India,mobile,facebook_ads
7818,2023-04-03,Canada,tablet,email
7819,2023-04-11,Singapore,mobile,google_ads
7820,2023-02-01,Canada,mobile,organic_search
7821,2023-04-09,Brazil,tablet,google_ads
7822,2024-02-17,UK,tablet,direct
7823,2023-07-18,UK,tablet,organic_search
7824,2023-03-17,India,mobile,email
7825,2024-06-06,India,tablet,direct
7826,2023-11-28,Canada,desktop,direct
7827,2023-02-15,Brazil,desktop,facebook_ads
7828,2023-03-02,India,desktop,referral
7829,2024-04-26,Canada,tablet,google_ads
7830,2024-01-06,Australia,desktop,direct
7831,2023-04-06,Australia,desktop,google_ads
7832,2023-05-03,UK,mobile,google_ads
7833,2023-09-26,Australia,mobile,facebook_ads
7834,2024-06-21,Australia,tablet,organic_search
7835,2023-07-02,UK,mobile,organic_search
7836,2024-05-23,Canada,desktop,organic_search
7837,2024-05-11,Germany,mobile,organic_search
7838,2024-06-13,Australia,desktop,direct
